NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NOTA_DIFERENCIAL;NAC_DOS;NCP_DOS;VECES_SEGUNDA_LENGUA_DOS;VECES_EE_DOS;VECES_ECUACIONES;PG_ICFES;NOTA_TEXTOS;CAR_DOS;NCC_DOS;NAP_DOS;NAP_UNO;NOTA_SEMINARIO;VECES_LOGICA;VECES_EE_UNO;NAA_UNO;VECES_DIFERENCIAL;VECES_CATEDRA_DEM;NCA_UNO;NOTA_CATEDRA_CON;NCC_UNO;NOTA_EE_UNO;NAC_UNO;NOTA_CATEDRA_DEM;NOTA_LOGICA;CAR_UNO;NOTA_PROG_BASICA;EPA_DOS;IDIOMA_ICFES;CON_MAT_ICFES;CREDITOS_EE_DOS;CREDITOS_ECUACIONES;CREDITOS_MULTIVARIADO;CREDITOS_TGS;CREDITOS_SEGUNDA_LENGUA_DOS;CREDITOS_FISICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;CREDITOS_PROG_AVANZADA;RENDIMIENTO_TRES;PROMEDIO_TRES
39.0;43.0;34.0;30.0;38.0;1;40;1;8;1;19.0;1;36.0;43.0;8;0.0;1;1;1;422.0;40.0;0;19.0;0;0;43.0;1;1;9;1;1;18.0;47.0;18.0;32.0;9;41.0;40.0;0;45.0;2;49.0;75.0;2;3;3;2;2;3;41.333333333333336;38.78947368421053;3;2.0;36.833333333333336
33.5;7.0;8.666666667;9.0;14.0;3;0;3;2;2;4.0;3;30.0;34.0;6;12.0;1;0;1;434.0;40.0;5;16.0;4;0;42.0;1;1;9;1;1;18.0;47.0;18.0;36.0;9;38.0;35.0;0;44.0;1;68.0;60.0;2;3;3;2;2;3;38.5;24.343750000625;3;1.0;16.1875000000625
32.0;36.0;30.0;30.0;42.0;1;45;1;8;1;19.0;1;33.0;37.0;8;0.0;1;1;1;420.0;33.0;2;19.0;0;0;31.0;1;1;9;1;1;18.0;47.0;18.0;43.0;9;36.0;43.0;0;43.0;2;56.0;68.0;2;3;3;2;2;3;39.72222222222222;34.76315789473684;3;2.0;34.72222222222222
3.666666667;0.0;0.0;0.0;0.0;0;0;0;0;3;0.0;0;0.0;30.0;6;16.0;0;0;0;415.0;36.0;6;16.0;6;1;42.0;1;1;8;1;1;16.0;47.0;18.0;3.0;9;37.0;32.0;0;43.0;1;41.0;59.0;2;3;3;2;2;3;32.77777777777778;3.2916666662500003;3;1.0;3.666666667
35.0;31.5;33.0;30.0;43.0;1;44;2;5;1;11.0;1;45.0;30.0;8;8.0;1;1;1;416.0;32.0;3;19.0;3;1;33.0;1;1;8;1;2;17.0;48.0;18.0;38.0;9;25.5;33.0;1;45.0;1;56.0;68.0;2;3;3;2;2;3;35.638888888888886;32.0;3;2.0;36.80555555555556
0.0;0.0;0.0;0.0;0.0;0;50;0;0;0;0.0;0;0.0;19.0;0;0.0;0;1;0;433.0;34.0;0;0.0;0;3;30.0;2;1;6;3;2;10.0;47.0;18.0;42.0;9;29.5;23.5;3;34.0;1;58.0;56.0;2;3;3;2;2;3;30.333333333333332;0.0;3;4.0;50.0
36.0;38.0;34.0;35.0;42.0;1;41;1;6;1;13.0;1;32.0;33.0;8;6.0;1;1;1;405.0;36.0;2;19.0;2;0;34.0;2;1;9;1;1;18.0;48.0;18.0;37.0;9;38.0;34.0;1;44.0;2;47.0;59.0;2;3;3;2;2;3;37.611111111111114;34.763157895263156;3;2.0;36.388888888888886
0.0;0.0;0.0;16.0;0.0;0;0;1;2;1;6.0;1;0.0;38.0;5;8.0;0;0;0;422.0;33.0;3;14.0;3;0;42.0;2;0;8;1;1;16.0;47.0;16.0;0.0;8;36.0;30.5;1;42.0;1;53.0;68.0;2;3;3;2;2;3;37.71875;26.392857142857142;3;1.0;6.0
36.0;35.0;30.0;30.0;46.0;1;46;1;8;1;19.0;1;32.0;30.0;8;0.0;1;1;1;419.0;37.0;0;19.0;0;0;48.0;1;1;9;1;1;18.0;49.0;18.0;45.0;9;40.0;43.0;0;45.0;2;43.0;64.0;2;3;3;2;2;3;40.44444444444444;36.8421052631579;3;2.0;35.388888888888886
0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;2.0;0;10.0;33.0;6;14.0;0;0;1;430.0;13.5;4;16.0;5;2;43.0;1;0;6;1;3;13.0;48.0;16.0;0.0;8;12.33333333;30.0;2;39.0;1;53.0;64.0;2;3;3;2;2;3;31.833333333125;13.6875;3;1.0;10.0
42.0;46.0;30.0;29.5;38.0;1;45;1;5;1;12.0;2;25.0;32.0;7;6.0;1;1;2;435.0;33.0;2;18.0;2;0;43.0;1;1;9;1;1;18.0;49.0;18.0;43.0;9;38.0;36.0;0;45.0;2;61.0;56.0;2;3;3;2;2;3;38.611111111111114;31.833333333333332;3;2.0;35.638888888888886
30.0;31.0;33.0;33.0;38.0;1;30;1;6;1;13.0;1;30.0;20.0;8;6.0;1;2;1;405.0;36.0;2;19.0;2;2;40.0;2;2;7;3;1;11.0;47.0;18.0;31.0;9;36.0;16.0;3;40.0;2;47.0;69.0;2;3;3;2;2;3;30.27777777777778;31.47368421;3;2.0;32.05555555555556
0.0;0.0;25.0;0.0;0.0;1;0;0;2;1;5.0;0;0.0;36.0;5;9.0;0;0;0;408.53;33.0;3;14.0;3;2;40.0;2;0;6;1;2;12.0;47.0;16.0;0.0;8;29.0;23.5;2;35.0;1;62.13;70.78;2;3;3;2;2;3;33.90625;22.107142857142858;3;1.0;15.0
30.0;32.0;11.0;5.0;0.0;3;0;1;6;1;16.0;3;30.0;30.0;6;0.0;0;0;1;410.0;37.0;0;16.0;0;0;43.0;1;1;9;1;1;18.0;48.0;18.0;34.0;9;31.0;34.0;0;38.0;2;60.9;73.85;2;3;3;2;2;3;35.666666666666664;32.4375;3;1.0;21.0
34.0;36.0;28.0;32.0;39.0;2;43;1;7;1;16.0;1;33.0;36.0;8;3.0;1;1;1;420.0;30.0;1;19.0;1;0;33.0;1;1;9;1;1;18.0;47.0;18.0;40.0;9;34.0;39.0;0;39.0;2;61.0;68.0;2;3;3;2;2;3;37.111111111111114;35.5;3;2.0;34.388888888888886
17.0;0.0;0.0;0.0;0.0;0;0;0;2;1;4.0;0;0.0;28.33333333;4;6.0;0;0;0;401.0;40.0;1;10.0;2;2;41.0;2;1;7;3;1;11.0;48.0;18.0;31.0;9;30.0;27.0;2;30.0;1;43.0;68.0;2;3;3;2;2;3;32.46296296222223;23.25;3;1.0;17.0
25.5;25.0;34.0;30.0;26.0;1;38;2;4;2;8.0;1;31.0;37.0;8;11.0;2;1;1;418.0;33.0;4;19.0;4;2;34.0;2;1;7;1;3;14.0;49.0;18.0;31.0;9;27.33333333;29.5;2;33.0;1;43.0;60.0;2;3;3;2;2;3;34.26851851833333;29.94736842105263;3;1.0;29.944444444444443
34.0;30.0;34.0;28.66666667;42.0;1;40;1;5;1;10.0;3;33.0;30.0;8;9.0;1;1;1;421.0;40.0;3;19.0;3;1;34.0;2;1;8;1;1;15.0;45.0;18.0;36.0;9;33.0;28.5;1;33.0;1;60.0;55.0;2;3;3;2;2;3;34.02777777777778;32.078947367894735;3;2.0;33.83333333388889
36.0;13.0;0.0;25.0;0.0;0;0;3;4;1;8.0;1;18.0;30.0;7;9.0;0;0;1;440.0;36.0;3;17.0;3;1;34.0;2;1;8;1;1;15.0;48.0;18.0;32.0;9;31.0;25.5;1;36.0;1;50.0;55.0;2;3;3;2;2;3;33.02777777777778;29.41176470588235;3;1.0;21.818181818181817
41.0;46.0;27.0;39.0;43.0;2;41;1;6;1;13.0;1;38.0;35.0;8;6.0;1;2;1;414.0;40.0;2;19.0;2;1;32.0;1;2;8;1;1;16.0;48.0;18.0;25.0;9;36.0;40.0;1;39.0;2;56.0;63.0;2;3;3;2;2;3;36.94444444444444;31.578947368947368;3;2.0;38.888888888888886
37.0;24.0;0.0;20.0;30.0;0;47;1;5;1;11.0;1;18.0;18.66666667;7;6.0;1;1;1;410.0;36.0;2;17.0;2;3;34.0;2;1;6;3;1;9.0;45.0;18.0;22.0;9;36.0;22.0;2;32.0;1;52.0;60.0;2;3;3;2;2;3;28.203703704444443;28.882352940588234;3;1.0;27.6
41.0;39.0;30.0;29.5;44.0;3;43;1;5;1;10.0;2;31.0;33.0;8;9.0;1;1;1;392.0;44.0;3;19.0;3;0;44.0;2;1;9;1;1;18.0;49.0;18.0;42.0;9;33.0;32.0;1;38.0;1;43.0;64.0;2;3;3;2;2;3;37.611111111111114;31.42105263157895;3;2.0;35.80555555555556
35.0;38.0;0.0;0.0;0.0;0;0;1;3;1;7.0;0;0.0;34.0;6;9.0;0;0;0;378.0;40.0;3;16.0;3;0;34.0;2;0;8;1;1;16.0;46.0;16.0;0.0;8;36.0;30.0;1;36.0;1;41.0;69.0;2;3;3;2;2;3;35.75;30.18749999875;3;2.0;36.8
23.0;0.0;30.0;0.0;0.0;1;0;0;3;1;7.0;0;21.0;34.0;6;9.0;0;0;2;365.0;40.0;3;16.0;3;0;43.0;1;0;8;1;1;16.0;48.0;16.0;0.0;8;39.0;30.0;0;40.0;1;39.0;55.0;2;3;3;2;2;3;37.1875;24.43750000125;3;1.0;24.875
13.5;0.0;0.0;0.0;0.0;0;0;0;2;2;4.0;0;0.0;33.0;5;9.0;0;0;0;411.0;16.33333333;3;13.0;3;2;34.0;1;0;6;1;2;13.0;47.0;16.0;0.0;8;19.5;31.0;2;40.0;1;47.0;86.0;2;3;3;2;2;3;32.26041666625;20.384615384615383;3;1.0;13.5
42.0;27.0;31.0;26.0;37.0;2;42;2;8;1;19.0;2;31.0;36.0;8;0.0;1;1;2;381.23;43.0;1;19.0;0;0;34.0;1;1;9;1;1;18.0;48.0;18.0;38.0;9;42.0;42.0;0;42.0;2;58.01;55.27;2;3;3;2;2;3;40.22222222222222;35.13157894736842;3;2.0;32.611111111111114
31.0;36.0;39.0;42.0;40.0;1;44;1;8;1;19.0;1;43.0;50.0;8;0.0;1;1;1;494.0;47.0;0;19.0;0;0;43.0;1;1;9;1;1;18.0;44.0;18.0;42.0;9;38.0;46.0;0;45.0;2;58.0;76.0;2;3;3;2;2;3;45.55555555555556;37.578947368421055;3;2.0;39.44444444444444
0.0;16.0;0.0;0.0;0.0;0;0;1;0;1;0.0;0;0.0;33.0;4;12.0;0;0;0;448.0;30.0;0;12.0;4;0;32.0;1;0;8;1;1;16.0;36.0;16.0;0.0;8;33.0;34.0;0;41.0;1;71.0;86.0;2;3;3;2;2;3;35.0625;7.0;3;1.0;9.6
36.0;34.0;13.5;0.0;35.0;2;0;1;4;1;8.0;0;0.0;25.0;7;9.0;1;0;0;437.0;37.0;3;17.0;3;1;43.0;1;1;8;2;1;14.0;39.0;18.0;34.0;9;33.0;40.0;1;32.0;1;58.0;86.0;2;3;3;2;2;3;34.22222222222222;31.970588234117645;3;1.0;28.45
14.5;0.0;0.0;0.0;0.0;0;0;0;2;2;4.0;0;0.0;24.0;6;12.0;0;0;0;429.0;43.0;4;16.0;4;1;36.0;1;0;7;2;1;12.0;41.0;16.0;0.0;8;34.0;30.0;1;37.0;1;77.0;79.0;2;3;3;2;2;3;33.5625;17.5937500000625;3;1.0;14.5
31.0;33.0;30.0;27.5;43.0;1;48;1;5;1;10.0;2;32.0;32.0;8;9.0;1;1;1;422.0;44.0;3;19.0;3;0;41.0;1;1;9;1;1;18.0;47.0;18.0;43.0;9;35.0;42.0;0;50.0;1;63.0;74.0;2;3;3;2;2;3;41.388888888888886;32.1578947368421;3;2.0;33.97222222222222
43.0;36.0;31.0;35.0;45.0;1;41;1;5;1;10.0;1;33.0;31.0;8;9.0;1;1;1;426.0;50.0;4;19.0;3;0;43.0;1;1;9;1;1;18.0;43.0;18.0;40.0;9;36.0;35.0;0;44.0;1;57.0;71.0;2;3;3;2;2;3;39.44444444444444;32.3421052631579;3;2.0;36.833333333333336
36.0;0.0;0.0;0.0;0.0;1;0;0;3;1;7.0;0;0.0;18.33333333;5;6.0;1;0;0;430.0;30.0;2;13.0;2;2;40.0;1;0;6;3;3;11.0;40.0;16.0;0.0;8;17.33333333;40.0;2;50.0;1;60.0;75.0;2;3;3;2;2;3;33.916666665625;26.23076923076923;3;1.0;10.285714285714286
15.5;5.0;0.0;0.0;41.0;0;0;1;2;2;5.0;0;0.0;21.0;5;9.0;1;0;0;415.0;23.0;1;14.0;3;4;41.0;1;1;5;2;2;9.0;31.0;18.0;12.0;9;19.5;37.0;4;31.0;1;92.0;79.0;2;3;3;2;2;3;27.13888888888889;16.678571428571427;3;1.0;18.285714285714285
33.5;33.0;32.0;31.0;35.0;2;40;1;7;2;16.0;1;33.0;26.66666667;8;3.0;1;1;1;428.0;43.0;1;19.0;1;1;43.0;1;1;8;3;1;14.0;41.0;18.0;38.0;9;38.0;32.0;1;41.0;2;50.0;65.0;2;3;3;2;2;3;36.31481481555555;34.10526315789474;3;2.0;33.55555555555556
37.0;37.0;30.0;23.5;31.0;1;0;1;7;1;17.0;2;32.0;31.0;7;0.0;1;0;1;422.0;31.0;0;17.0;0;0;44.0;1;0;8;1;1;16.0;39.0;16.0;0.0;8;33.0;39.0;0;40.0;2;61.0;71.0;2;3;3;2;2;3;36.3125;34.64705882352941;3;2.0;31.46875
43.0;0.0;0.0;33.0;0.0;0;0;0;2;1;5.0;1;15.0;18.5;6;11.0;0;0;1;424.0;34.0;4;16.0;4;2;34.0;2;0;6;2;1;9.0;30.0;16.0;0.0;8;32.0;20.5;2;31.0;1;43.0;75.0;2;3;3;2;2;3;27.21875;29.999999999375;3;1.0;28.75
30.0;43.0;32.0;20.33333333;0.0;1;0;1;5;1;12.0;3;32.0;28.0;7;5.0;0;0;1;427.0;39.0;1;17.0;2;1;45.0;1;0;7;2;1;12.0;44.0;16.0;0.0;8;36.0;41.0;2;41.0;2;52.0;68.0;2;3;3;2;2;3;37.9375;32.294117647058826;3;2.0;31.571428570714286
40.0;44.0;32.0;30.0;38.0;1;43;1;6;1;13.0;1;36.0;32.0;8;6.0;1;1;1;425.0;50.0;3;19.0;2;0;45.0;1;1;9;1;1;18.0;43.0;18.0;37.0;9;37.0;35.0;0;40.0;2;59.0;68.0;2;3;3;2;2;3;38.72222222222222;33.68421052631579;3;2.0;37.111111111111114
30.0;34.0;30.0;34.0;46.0;1;36;1;4;1;7.0;1;39.0;34.0;8;12.0;1;1;1;416.0;33.0;5;19.0;4;1;41.0;1;1;8;1;1;17.0;44.0;18.0;34.0;9;33.0;30.0;1;40.0;1;75.0;74.0;2;3;3;2;2;3;34.55555555555556;32.10526315736842;3;2.0;35.27777777777778
31.0;38.0;36.0;30.0;26.0;1;45;1;7;1;17.0;1;32.0;43.0;8;2.0;2;1;1;420.87;47.0;0;19.0;1;0;30.0;1;1;9;1;1;18.0;44.0;18.0;39.0;9;31.0;50.0;0;45.0;2;54.64;74.12;2;3;3;2;2;3;42.888888888888886;40.578947368421055;3;2.0;34.0
0.0;15.0;0.0;0.0;0.0;0;0;1;3;0;7.0;0;0.0;27.0;6;9.0;0;0;0;401.0;34.0;3;16.0;3;1;41.0;1;0;7;2;1;12.0;41.0;16.0;0.0;8;35.0;38.0;1;50.0;1;52.0;69.0;2;3;3;2;2;3;37.25;25.999999999375;3;1.0;15.0
43.0;40.0;33.0;30.0;0.0;1;0;1;6;1;14.0;1;31.0;32.0;7;3.0;0;0;1;427.0;41.0;1;17.0;1;0;41.0;1;1;9;1;1;18.0;49.0;18.0;31.0;9;33.0;43.0;0;35.0;2;83.0;63.0;2;3;3;2;2;3;37.44444444444444;34.6764705882353;3;2.0;34.857142857142854
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;5.0;0;1.0;15.0;5;8.0;0;0;1;424.0;11.66666667;2;13.0;3;3;33.0;1;0;5;3;2;9.0;43.0;16.0;0.0;8;23.0;39.0;3;32.0;1;50.0;68.0;2;3;3;2;2;3;27.520833333749998;22.076923076923077;3;1.0;1.0
38.0;41.0;32.0;40.0;50.0;2;46;1;6;1;14.0;1;37.0;31.0;7;3.0;1;1;1;427.0;47.0;2;17.0;1;0;43.0;1;1;9;1;1;18.0;44.0;18.0;44.0;9;41.0;42.0;0;43.0;2;58.0;63.0;2;3;3;2;2;3;40.77777777777778;35.61764705882353;3;2.0;39.888888888888886
40.0;35.0;37.0;34.0;41.0;1;42;1;7;1;16.0;1;36.0;36.0;8;3.0;1;1;1;407.0;50.0;2;19.0;1;0;43.0;1;1;9;1;1;18.0;43.0;18.0;33.0;9;39.0;39.0;0;40.0;2;58.0;63.0;2;3;3;2;2;3;39.77777777777778;34.44736842105263;3;2.0;37.333333333333336
0.0;30.0;28.5;25.0;0.0;2;0;1;4;0;9.0;2;31.0;25.0;6;6.0;0;0;1;418.0;39.0;2;15.0;2;1;43.0;1;0;7;2;1;12.0;43.0;16.0;0.0;8;38.0;32.0;1;30.0;2;56.0;69.0;2;3;3;2;2;3;33.3125;31.333333334;3;1.0;28.625
44.0;35.0;38.0;29.0;44.0;1;42;1;7;1;16.0;2;39.0;31.0;8;3.0;1;1;1;394.0;49.0;2;19.0;1;0;44.0;1;1;9;1;1;18.0;41.0;18.0;41.0;9;38.0;36.0;0;39.0;2;50.0;75.0;2;3;3;2;2;3;38.77777777777778;34.5;3;2.0;37.94444444444444
31.0;38.0;36.0;22.0;39.0;1;40;1;5;1;10.0;2;31.5;33.0;8;9.0;1;1;2;408.0;50.0;3;19.0;3;0;41.0;1;1;9;2;1;18.0;38.0;18.0;38.0;9;36.0;41.0;1;33.0;1;57.0;74.0;2;3;3;2;2;3;38.27777777777778;32.28947368421053;3;2.0;33.47222222222222
36.0;36.0;0.0;14.0;30.0;0;0;1;2;1;4.0;2;0.0;31.0;6;12.0;1;0;0;421.0;43.0;4;16.0;4;1;44.0;1;1;8;1;1;16.0;41.0;18.0;3.0;9;45.0;31.0;0;34.0;1;55.0;63.0;2;3;3;2;2;3;32.55555555555556;25.406250000625;3;1.0;28.2
35.0;30.0;30.0;34.5;0.0;1;0;1;4;1;9.0;2;31.0;30.0;7;8.0;0;0;1;426.0;30.0;2;17.0;3;0;42.0;1;1;9;1;1;18.0;40.0;18.0;40.0;9;34.0;43.0;0;43.0;1;58.0;68.0;2;3;3;2;2;3;37.666666666666664;30.970588235294116;3;2.0;31.892857142857142
40.0;40.0;31.5;21.0;47.0;2;42;1;6;1;13.0;2;25.0;34.0;8;6.0;1;1;2;424.0;31.0;3;19.0;2;0;40.0;1;1;9;1;1;18.0;44.0;18.0;42.0;9;38.0;46.0;0;46.0;2;68.0;75.0;2;3;3;2;2;3;40.166666666666664;33.921052631578945;3;2.0;33.916666666666664
33.0;0.0;21.5;0.0;43.0;2;0;0;4;1;10.0;0;0.0;30.0;6;6.0;1;0;0;428.0;32.0;3;16.0;2;0;37.0;1;1;9;1;1;18.0;45.0;18.0;35.0;9;36.0;36.0;0;36.0;2;58.0;59.0;2;3;3;2;2;3;35.111111111111114;30.781249999375;3;2.0;30.928571428571427
37.0;29.5;30.0;25.5;46.0;1;45;2;6;1;13.0;2;35.0;30.0;8;6.0;1;1;1;413.0;34.0;4;19.0;2;0;33.0;1;1;9;1;1;18.0;45.0;18.0;44.0;9;37.0;36.0;0;38.0;2;68.0;63.0;2;3;3;2;2;3;36.5;33.28947368421053;3;2.0;34.22222222222222
41.0;39.0;29.0;32.0;46.0;2;29;1;6;1;14.0;1;32.0;26.0;8;5.0;1;2;1;417.0;33.5;3;19.0;2;1;36.0;1;2;8;2;1;14.0;44.0;18.0;33.0;9;34.0;30.0;3;45.0;2;55.0;68.0;2;3;3;2;2;3;34.44444444444444;33.37719298157895;3;2.0;34.888888888888886
34.0;33.5;16.0;4.0;32.0;2;0;2;4;1;10.0;1;30.0;25.5;6;6.0;1;0;1;408.0;31.0;3;16.0;2;1;44.0;1;0;7;2;1;12.0;45.0;16.0;0.0;8;36.0;39.0;1;40.0;1;47.0;76.0;2;3;3;2;2;3;35.6875;28.281249999375;3;1.0;23.90625
34.0;41.0;35.0;29.66666667;0.0;1;39;1;7;1;17.0;3;34.0;30.0;7;0.0;0;1;1;389.0;29.5;2;17.0;0;1;41.0;1;1;8;1;1;16.0;45.0;18.0;35.0;9;34.0;38.0;1;40.0;2;70.0;62.0;2;3;3;2;2;3;36.0;33.705882352941174;3;2.0;35.312500000625
0.0;0.0;0.0;14.0;0.0;0;0;0;4;0;10.0;1;0.0;31.0;6;6.0;0;0;0;394.0;33.5;3;16.0;2;1;38.0;1;1;8;1;1;16.0;47.0;18.0;12.0;9;35.0;30.0;1;34.0;2;43.0;66.0;2;3;3;2;2;3;31.666666666666668;31.78125;3;1.0;14.0
5.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0;0.0;30.0;5;14.0;0;0;0;414.74;33.0;5;14.0;5;0;36.0;1;0;8;1;1;16.0;41.0;16.0;0.0;8;30.0;30.0;1;43.0;1;58.01;66.56;2;3;3;2;2;3;34.5;12.964285714285714;3;1.0;5.0
0.0;0.0;20.0;0.0;30.0;1;0;0;3;0;7.0;0;0.0;22.66666667;5;6.0;1;0;0;386.0;29.5;2;13.0;2;2;33.0;2;1;7;3;1;12.0;43.0;18.0;39.0;9;31.0;30.5;3;40.0;1;43.0;68.0;2;3;3;2;2;3;32.62037037111111;27.73076923076923;3;1.0;24.0
31.0;0.0;0.0;0.0;0.0;0;0;0;3;1;7.0;0;0.0;26.0;6;9.0;0;0;0;407.0;31.0;3;16.0;3;2;40.0;2;0;6;2;1;9.0;45.0;16.0;0.0;8;36.0;26.5;2;36.0;1;43.0;60.0;2;3;3;2;2;3;32.40625;25.34375;3;2.0;31.0
30.0;33.0;0.0;0.0;8.0;0;0;1;3;1;7.0;0;0.0;30.0;5;6.0;1;0;0;423.0;34.0;2;13.0;2;1;39.0;2;1;8;1;1;15.0;44.0;18.0;30.0;9;35.0;24.0;1;35.0;1;43.0;59.0;2;3;3;2;2;3;32.611111111111114;24.384615384615383;3;1.0;25.0
23.0;0.0;3.0;0.0;24.0;1;0;0;2;2;4.0;0;0.0;30.0;6;12.0;1;0;0;416.0;30.0;4;16.0;4;1;43.0;2;0;7;1;1;13.0;44.0;16.0;0.0;8;33.0;25.5;1;41.0;1;52.0;68.0;2;3;3;2;2;3;33.96875;24.59375;3;1.0;14.714285714285714
30.0;0.0;0.0;0.0;0.0;0;0;0;3;1;7.0;0;0.0;26.0;6;9.0;0;0;0;413.0;30.0;2;16.0;3;1;42.0;2;1;8;2;1;14.0;44.0;18.0;40.0;9;33.0;30.0;2;41.0;1;49.0;68.0;2;3;3;2;2;3;34.388888888888886;24.625;3;1.0;30.0
30.0;31.0;30.0;31.5;41.0;2;50;1;5;1;10.0;2;28.5;26.5;8;9.0;1;1;2;417.0;30.0;3;19.0;3;1;42.0;1;1;8;2;1;14.0;44.0;18.0;42.0;9;33.0;35.0;1;40.0;1;58.0;63.0;2;3;3;2;2;3;35.44444444444444;32.86842105263158;3;2.0;33.611111111111114
44.0;30.0;0.0;0.0;0.0;0;0;1;3;1;7.0;0;21.33333333;23.33333333;5;6.0;0;0;3;394.0;31.0;2;13.0;2;1;36.0;2;0;7;3;1;12.0;45.0;16.0;0.0;8;35.0;32.0;2;32.0;2;43.0;69.0;2;3;3;2;2;3;31.7083333325;31.076923076153847;3;2.0;30.24999999875
33.0;13.0;0.0;0.0;0.0;0;0;1;2;1;5.0;0;0.0;21.0;4;6.0;0;0;0;443.0;36.0;2;11.0;2;2;35.0;2;0;6;3;1;9.0;42.0;16.0;0.0;8;33.0;28.5;2;33.0;1;56.0;64.0;2;3;3;2;2;3;30.84375;27.5;3;1.0;21.0
16.0;0.0;0.0;0.0;0.0;0;0;0;5;1;13.0;0;30.0;30.0;6;3.0;0;0;1;397.0;30.0;2;16.0;1;0;35.0;1;0;8;1;1;16.0;44.0;16.0;0.0;8;36.0;35.0;1;33.0;2;50.0;60.0;2;3;3;2;2;3;33.9375;32.71875;3;1.0;24.4
0.0;20.5;22.5;0.0;33.0;2;0;2;5;0;13.0;0;0.0;31.0;6;3.0;1;0;0;397.0;34.5;1;16.0;1;0;44.0;1;1;9;1;1;18.0;43.0;18.0;41.0;9;35.0;32.0;1;40.0;2;52.0;83.0;2;3;3;2;2;3;36.5;30.9375;3;1.0;24.375
40.0;14.0;31.0;17.0;0.0;1;35;2;5;1;12.0;1;0.0;30.0;6;3.0;0;1;0;411.0;35.5;1;15.0;1;2;34.0;1;1;7;1;1;13.0;43.0;18.0;0.0;9;36.0;30.0;2;19.5;2;43.0;64.0;2;3;3;2;2;3;27.63888888888889;32.9;3;1.0;25.846153846153847
41.0;30.0;0.0;17.0;0.0;0;0;1;5;1;13.0;2;19.0;30.0;6;3.0;0;0;3;405.0;38.0;1;16.0;1;0;44.0;2;0;8;1;1;16.0;43.0;16.0;0.0;8;30.0;33.5;1;32.0;2;45.0;60.0;2;3;3;2;2;3;34.59375;32.75;3;1.0;25.454545454545453
30.0;36.0;34.0;30.5;47.0;1;43;1;5;1;10.0;2;32.0;26.0;8;9.0;1;1;1;410.0;31.5;3;19.0;3;2;37.0;2;1;7;2;2;11.0;42.0;18.0;42.0;9;31.0;24.5;4;35.0;1;55.0;64.0;2;3;3;2;2;3;32.30555555555556;33.78947368421053;3;2.0;35.416666666666664
0.0;0.0;0.0;0.0;0.0;0;0;0;2;1;5.0;0;11.0;26.0;6;11.0;0;0;1;390.0;30.0;2;16.0;4;3;38.0;2;0;5;2;1;6.0;44.0;16.0;0.0;8;30.0;29.5;3;28.5;1;45.0;75.0;2;3;3;2;2;3;30.875;17.1250000000625;3;1.0;6.6
33.5;50.0;25.0;25.5;48.0;3;45;1;7;2;16.0;2;36.0;25.5;8;3.0;1;1;1;404.0;30.0;1;19.0;1;1;39.0;1;1;8;2;1;14.0;45.0;18.0;41.0;9;35.0;35.0;2;37.0;2;68.0;75.0;2;3;3;2;2;3;34.55555555555556;34.31578947368421;3;2.0;36.80555555555556
14.0;7.0;0.0;0.0;0.0;0;0;2;2;2;5.0;0;0.0;25.5;5;9.0;0;0;0;407.0;36.0;3;14.0;3;2;38.0;2;0;6;2;1;9.0;43.0;16.0;0.0;8;30.0;29.5;2;36.0;1;47.0;63.0;2;3;3;2;2;3;32.84375;16.571428571357142;3;1.0;9.8
30.0;50.0;4.0;19.66666667;43.0;3;34;1;5;1;13.0;3;31.0;31.0;6;3.0;1;1;1;413.0;32.0;1;16.0;1;1;41.0;1;1;8;1;1;16.0;46.0;18.0;7.0;9;34.0;38.0;1;33.0;2;58.0;69.0;2;3;3;2;2;3;32.166666666666664;31.874999999375;3;1.0;29.333333333888888
35.0;0.0;2.0;0.0;0.0;1;0;0;2;1;5.0;0;0.0;24.0;5;9.0;0;0;0;420.0;39.0;2;14.0;3;2;40.0;2;0;6;3;1;9.0;44.0;16.0;0.0;8;31.0;24.5;2;34.0;1;47.0;57.0;2;3;3;2;2;3;31.84375;24.214285714285715;3;1.0;15.2
44.0;37.0;30.0;25.66666667;43.0;1;46;1;8;1;19.0;3;32.0;25.5;8;0.0;1;1;1;419.0;34.0;0;19.0;0;1;31.0;1;1;8;2;1;14.0;42.0;18.0;37.0;9;47.0;38.0;1;34.0;2;60.0;52.0;2;3;3;2;2;3;34.44444444444444;36.63157894736842;3;2.0;35.55555555611111
32.0;36.0;30.0;35.0;38.0;1;46;1;8;1;19.0;1;30.0;31.0;8;0.0;1;1;1;383.0;40.0;1;19.0;0;0;31.0;1;1;9;2;1;18.0;45.0;18.0;42.0;9;38.0;34.0;1;40.0;2;47.0;69.0;2;3;3;2;2;3;36.94444444444444;39.21052631578947;3;2.0;34.72222222222222
